V1,single_cell_id,letters,datatag,sample_id
356,SA609X6XB03404-A98284A-R12-C67,A,SA000,SA609X6XB03404
357,SA609X6XB03404-A98284A-R14-C67,A,SA000,SA609X6XB03404
358,SA609X4XB003083-A95720A-R20-C54,A,SA000,SA609X4XB003083
359,SA609X5XB03230-A98289B-R41-C08,A,SA000,SA609X5XB03230
360,SA609X5XB03230-A98289B-R42-C21,A,SA000,SA609X5XB03230
361,SA609X5XB03230-A98289B-R42-C26,A,SA000,SA609X5XB03230
362,SA609X5XB03230-A98289B-R43-C60,A,SA000,SA609X5XB03230
363,SA609X5XB03230-A98289B-R44-C12,A,SA000,SA609X5XB03230
364,SA609X5XB03230-A98289B-R44-C14,A,SA000,SA609X5XB03230
365,SA609X5XB03230-A98289B-R45-C23,A,SA000,SA609X5XB03230
366,SA609X5XB03230-A98289B-R46-C30,A,SA000,SA609X5XB03230
367,SA609X5XB03230-A98289B-R47-C21,A,SA000,SA609X5XB03230
368,SA609X5XB03230-A98289B-R48-C49,A,SA000,SA609X5XB03230
369,SA609X5XB03230-A98289B-R48-C52,A,SA000,SA609X5XB03230
370,SA609X5XB03230-A98289B-R48-C64,A,SA000,SA609X5XB03230
371,SA609X5XB03230-A98289B-R49-C32,A,SA000,SA609X5XB03230
372,SA609X5XB03230-A98289B-R50-C21,A,SA000,SA609X5XB03230
373,SA609X5XB03230-A98289B-R50-C22,A,SA000,SA609X5XB03230
374,SA609X5XB03230-A98289B-R50-C32,A,SA000,SA609X5XB03230
375,SA609X5XB03230-A98289B-R50-C38,A,SA000,SA609X5XB03230
376,SA609X5XB03230-A98289B-R50-C39,A,SA000,SA609X5XB03230
377,SA609X5XB03230-A98289B-R51-C38,A,SA000,SA609X5XB03230
378,SA609X5XB03230-A98289B-R53-C48,A,SA000,SA609X5XB03230
379,SA609X5XB03230-A98289B-R53-C54,A,SA000,SA609X5XB03230
380,SA609X5XB03230-A98289B-R54-C22,A,SA000,SA609X5XB03230
381,SA609X5XB03230-A98289B-R54-C27,A,SA000,SA609X5XB03230
382,SA609X5XB03230-A98289B-R55-C30,A,SA000,SA609X5XB03230
383,SA609X5XB03230-A98289B-R55-C54,A,SA000,SA609X5XB03230
384,SA609X5XB03230-A98289B-R56-C18,A,SA000,SA609X5XB03230
385,SA609X5XB03230-A98289B-R57-C12,A,SA000,SA609X5XB03230
386,SA609X5XB03230-A98289B-R58-C63,A,SA000,SA609X5XB03230
387,SA609X5XB03230-A98289B-R59-C35,A,SA000,SA609X5XB03230
388,SA609X6XB03404-A98284A-R05-C07,A,SA000,SA609X6XB03404
389,SA609X6XB03404-A98284A-R05-C11,A,SA000,SA609X6XB03404
390,SA609X6XB03404-A98284A-R05-C41,A,SA000,SA609X6XB03404
391,SA609X6XB03404-A98284A-R05-C65,A,SA000,SA609X6XB03404
392,SA609X6XB03404-A98284A-R05-C67,A,SA000,SA609X6XB03404
393,SA609X6XB03404-A98284A-R07-C22,A,SA000,SA609X6XB03404
394,SA609X6XB03404-A98284A-R07-C28,A,SA000,SA609X6XB03404
395,SA609X6XB03404-A98284A-R09-C08,A,SA000,SA609X6XB03404
396,SA609X6XB03404-A98284A-R09-C56,A,SA000,SA609X6XB03404
397,SA609X6XB03404-A98284A-R10-C27,A,SA000,SA609X6XB03404
398,SA609X6XB03404-A98284A-R10-C41,A,SA000,SA609X6XB03404
399,SA609X6XB03404-A98284A-R10-C56,A,SA000,SA609X6XB03404
400,SA609X6XB03404-A98284A-R10-C63,A,SA000,SA609X6XB03404
401,SA609X6XB03404-A98284A-R11-C19,A,SA000,SA609X6XB03404
402,SA609X6XB03404-A98284A-R12-C12,A,SA000,SA609X6XB03404
403,SA609X6XB03404-A98284A-R12-C30,A,SA000,SA609X6XB03404
404,SA609X6XB03404-A98284A-R13-C41,A,SA000,SA609X6XB03404
405,SA609X6XB03404-A98284A-R14-C11,A,SA000,SA609X6XB03404
406,SA609X6XB03404-A98284A-R15-C20,A,SA000,SA609X6XB03404
407,SA609X6XB03404-A98284A-R15-C37,A,SA000,SA609X6XB03404
408,SA609X6XB03404-A98284A-R15-C52,A,SA000,SA609X6XB03404
409,SA609X6XB03404-A98284A-R15-C59,A,SA000,SA609X6XB03404
410,SA609X6XB03404-A98284A-R16-C48,A,SA000,SA609X6XB03404
411,SA609X6XB03404-A98284A-R19-C21,A,SA000,SA609X6XB03404
412,SA609X5XB03230-A98289B-R41-C36,A,SA000,SA609X5XB03230
413,SA609X5XB03230-A98289B-R41-C46,A,SA000,SA609X5XB03230
414,SA609X5XB03230-A98289B-R43-C56,A,SA000,SA609X5XB03230
415,SA609X5XB03230-A98289B-R47-C14,A,SA000,SA609X5XB03230
416,SA609X5XB03230-A98289B-R47-C44,A,SA000,SA609X5XB03230
417,SA609X5XB03230-A98289B-R48-C23,A,SA000,SA609X5XB03230
418,SA609X5XB03230-A98289B-R49-C38,A,SA000,SA609X5XB03230
419,SA609X5XB03230-A98289B-R49-C39,A,SA000,SA609X5XB03230
420,SA609X5XB03230-A98289B-R53-C16,A,SA000,SA609X5XB03230
421,SA609X5XB03230-A98289B-R53-C41,A,SA000,SA609X5XB03230
422,SA609X5XB03230-A98289B-R56-C16,A,SA000,SA609X5XB03230
423,SA609X5XB03230-A98289B-R56-C44,A,SA000,SA609X5XB03230
424,SA609X5XB03230-A98289B-R57-C58,A,SA000,SA609X5XB03230
425,SA609X5XB03230-A98289B-R59-C36,A,SA000,SA609X5XB03230
426,SA609X6XB03404-A98284A-R04-C70,A,SA000,SA609X6XB03404
427,SA609X6XB03404-A98284A-R05-C09,A,SA000,SA609X6XB03404
428,SA609X6XB03404-A98284A-R06-C41,A,SA000,SA609X6XB03404
429,SA609X6XB03404-A98284A-R09-C21,A,SA000,SA609X6XB03404
430,SA609X6XB03404-A98284A-R12-C22,A,SA000,SA609X6XB03404
431,SA609X6XB03404-A98284A-R14-C08,A,SA000,SA609X6XB03404
432,SA609X6XB03404-A98284A-R15-C54,A,SA000,SA609X6XB03404
433,SA609X6XB03404-A98284A-R15-C67,A,SA000,SA609X6XB03404
434,SA609X5XB03230-A98289B-R57-C52,A,SA000,SA609X5XB03230
435,SA609X5XB03230-A98289B-R45-C21,A,SA000,SA609X5XB03230
436,SA609X5XB03230-A98289B-R48-C44,A,SA000,SA609X5XB03230
437,SA609X5XB03230-A98289B-R49-C51,A,SA000,SA609X5XB03230
438,SA609X5XB03230-A98289B-R49-C54,A,SA000,SA609X5XB03230
439,SA609X5XB03230-A98289B-R53-C55,A,SA000,SA609X5XB03230
440,SA609X5XB03230-A98289B-R54-C07,A,SA000,SA609X5XB03230
441,SA609X5XB03230-A98289B-R57-C22,A,SA000,SA609X5XB03230
442,SA609X5XB03230-A98289B-R57-C33,A,SA000,SA609X5XB03230
443,SA609X5XB03230-A98289B-R57-C55,A,SA000,SA609X5XB03230
444,SA609X6XB03404-A98284A-R14-C47,A,SA000,SA609X6XB03404
445,SA609X5XB03230-A98289B-R42-C13,A,SA000,SA609X5XB03230
446,SA609X5XB03230-A98289B-R43-C16,A,SA000,SA609X5XB03230
447,SA609X5XB03230-A98289B-R45-C13,A,SA000,SA609X5XB03230
448,SA609X5XB03230-A98289B-R47-C11,A,SA000,SA609X5XB03230
449,SA609X5XB03230-A98289B-R48-C35,A,SA000,SA609X5XB03230
450,SA609X5XB03230-A98289B-R51-C56,A,SA000,SA609X5XB03230
451,SA609X5XB03230-A98289B-R53-C13,A,SA000,SA609X5XB03230
452,SA609X5XB03230-A98289B-R54-C08,A,SA000,SA609X5XB03230
453,SA609X5XB03230-A98289B-R54-C09,A,SA000,SA609X5XB03230
454,SA609X5XB03230-A98289B-R58-C37,A,SA000,SA609X5XB03230
455,SA609X6XB03404-A98284A-R04-C24,A,SA000,SA609X6XB03404
456,SA609X6XB03404-A98284A-R06-C64,A,SA000,SA609X6XB03404
457,SA609X6XB03404-A98284A-R11-C63,A,SA000,SA609X6XB03404
458,SA609X6XB03404-A98284A-R12-C09,A,SA000,SA609X6XB03404
459,SA609X6XB03404-A98284A-R14-C61,A,SA000,SA609X6XB03404
460,SA609X6XB03404-A98284A-R15-C49,A,SA000,SA609X6XB03404
461,SA609X6XB03404-A98284A-R16-C14,A,SA000,SA609X6XB03404
462,SA609X6XB03404-A98284A-R17-C61,A,SA000,SA609X6XB03404
463,SA609X6XB03404-A98284A-R19-C23,A,SA000,SA609X6XB03404
464,SA609X6XB03404-A98284A-R24-C19,A,SA000,SA609X6XB03404
465,SA609X5XB03230-A98289B-R41-C38,A,SA000,SA609X5XB03230
466,SA609X5XB03230-A98289B-R42-C18,A,SA000,SA609X5XB03230
467,SA609X5XB03230-A98289B-R42-C63,A,SA000,SA609X5XB03230
468,SA609X5XB03230-A98289B-R47-C55,A,SA000,SA609X5XB03230
469,SA609X5XB03230-A98289B-R48-C58,A,SA000,SA609X5XB03230
470,SA609X5XB03230-A98289B-R49-C21,A,SA000,SA609X5XB03230
471,SA609X5XB03230-A98289B-R49-C66,A,SA000,SA609X5XB03230
472,SA609X5XB03230-A98289B-R54-C17,A,SA000,SA609X5XB03230
473,SA609X5XB03230-A98289B-R58-C42,A,SA000,SA609X5XB03230
474,SA609X5XB03230-A98289B-R58-C43,A,SA000,SA609X5XB03230
475,SA609X6XB03404-A98284A-R04-C64,A,SA000,SA609X6XB03404
476,SA609X6XB03404-A98284A-R06-C61,A,SA000,SA609X6XB03404
477,SA609X6XB03404-A98284A-R08-C17,A,SA000,SA609X6XB03404
478,SA609X6XB03404-A98284A-R13-C51,A,SA000,SA609X6XB03404
479,SA609X6XB03404-A98284A-R14-C15,A,SA000,SA609X6XB03404
480,SA609X6XB03404-A98284A-R15-C40,A,SA000,SA609X6XB03404
481,SA609X5XB03230-A98289B-R42-C20,A,SA000,SA609X5XB03230
482,SA609X6XB03404-A98284A-R06-C38,A,SA000,SA609X6XB03404
483,SA609X6XB03404-A98284A-R07-C43,A,SA000,SA609X6XB03404
484,SA609X6XB03404-A98284A-R14-C54,A,SA000,SA609X6XB03404
485,SA609X5XB03230-A98289B-R41-C18,A,SA000,SA609X5XB03230
486,SA609X5XB03230-A98289B-R44-C18,A,SA000,SA609X5XB03230
487,SA609X5XB03230-A98289B-R49-C56,A,SA000,SA609X5XB03230
488,SA609X6XB03404-A98284A-R03-C17,A,SA000,SA609X6XB03404
489,SA609X6XB03404-A98284A-R13-C27,A,SA000,SA609X6XB03404
490,SA609X5XB03230-A98289B-R59-C25,A,SA000,SA609X5XB03230
491,SA609X6XB03404-A98284A-R10-C23,A,SA000,SA609X6XB03404
492,SA609X5XB03230-A98289B-R47-C24,A,SA000,SA609X5XB03230
493,SA609X5XB03230-A98289B-R48-C38,A,SA000,SA609X5XB03230
494,SA609X6XB03404-A98284A-R08-C47,A,SA000,SA609X6XB03404
495,SA609X5XB03230-A98289B-R50-C30,A,SA000,SA609X5XB03230
496,SA609X5XB03230-A98289B-R56-C07,A,SA000,SA609X5XB03230
497,SA609X6XB03404-A98284A-R10-C33,A,SA000,SA609X6XB03404
498,SA609X6XB03404-A98284A-R11-C56,A,SA000,SA609X6XB03404
499,SA609X6XB03404-A98284A-R13-C11,A,SA000,SA609X6XB03404
500,SA609X6XB03404-A98284A-R18-C22,A,SA000,SA609X6XB03404
501,SA609X5XB03230-A98289B-R47-C54,A,SA000,SA609X5XB03230
502,SA609X5XB03230-A98289B-R55-C36,A,SA000,SA609X5XB03230
503,SA609X5XB03230-A98289B-R58-C17,A,SA000,SA609X5XB03230
504,SA609X6XB03404-A98284A-R03-C43,A,SA000,SA609X6XB03404
505,SA609X6XB03404-A98284A-R12-C32,A,SA000,SA609X6XB03404
506,SA609X6XB03404-A98284A-R12-C41,A,SA000,SA609X6XB03404
507,SA609X6XB03404-A98284A-R13-C69,A,SA000,SA609X6XB03404
508,SA609X5XB03230-A98289B-R43-C46,A,SA000,SA609X5XB03230
509,SA609X5XB03230-A98289B-R57-C29,A,SA000,SA609X5XB03230
510,SA609X6XB03404-A98284A-R06-C20,A,SA000,SA609X6XB03404
511,SA609X6XB03404-A98284A-R08-C37,A,SA000,SA609X6XB03404
512,SA609X6XB03404-A98284A-R12-C07,A,SA000,SA609X6XB03404
513,SA609X6XB03404-A98284A-R13-C30,A,SA000,SA609X6XB03404
514,SA609X6XB03404-A98284A-R13-C64,A,SA000,SA609X6XB03404
515,SA609X6XB03404-A98284A-R14-C28,A,SA000,SA609X6XB03404
516,SA609X6XB03404-A98284A-R17-C36,A,SA000,SA609X6XB03404
517,SA609X5XB03230-A98289B-R44-C31,A,SA000,SA609X5XB03230
518,SA609X5XB03230-A98289B-R45-C18,A,SA000,SA609X5XB03230
519,SA609X5XB03230-A98289B-R45-C51,A,SA000,SA609X5XB03230
520,SA609X5XB03230-A98289B-R47-C31,A,SA000,SA609X5XB03230
521,SA609X5XB03230-A98289B-R47-C62,A,SA000,SA609X5XB03230
522,SA609X5XB03230-A98289B-R48-C12,A,SA000,SA609X5XB03230
523,SA609X5XB03230-A98289B-R48-C46,A,SA000,SA609X5XB03230
524,SA609X5XB03230-A98289B-R48-C48,A,SA000,SA609X5XB03230
525,SA609X5XB03230-A98289B-R48-C62,A,SA000,SA609X5XB03230
526,SA609X5XB03230-A98289B-R50-C35,A,SA000,SA609X5XB03230
527,SA609X5XB03230-A98289B-R53-C29,A,SA000,SA609X5XB03230
528,SA609X5XB03230-A98289B-R53-C36,A,SA000,SA609X5XB03230
529,SA609X5XB03230-A98289B-R54-C68,A,SA000,SA609X5XB03230
530,SA609X5XB03230-A98289B-R58-C19,A,SA000,SA609X5XB03230
531,SA609X5XB03230-A98289B-R59-C17,A,SA000,SA609X5XB03230
532,SA609X5XB03230-A98289B-R59-C21,A,SA000,SA609X5XB03230
533,SA609X5XB03230-A98289B-R59-C27,A,SA000,SA609X5XB03230
534,SA609X6XB03404-A98284A-R03-C11,A,SA000,SA609X6XB03404
535,SA609X6XB03404-A98284A-R07-C39,A,SA000,SA609X6XB03404
536,SA609X6XB03404-A98284A-R07-C70,A,SA000,SA609X6XB03404
537,SA609X6XB03404-A98284A-R09-C31,A,SA000,SA609X6XB03404
538,SA609X6XB03404-A98284A-R10-C22,A,SA000,SA609X6XB03404
539,SA609X6XB03404-A98284A-R10-C61,A,SA000,SA609X6XB03404
540,SA609X6XB03404-A98284A-R13-C28,A,SA000,SA609X6XB03404
541,SA609X6XB03404-A98284A-R14-C19,A,SA000,SA609X6XB03404
542,SA609X6XB03404-A98284A-R16-C08,A,SA000,SA609X6XB03404
543,SA609X6XB03404-A98284A-R16-C16,A,SA000,SA609X6XB03404
544,SA609X6XB03404-A98284A-R16-C45,A,SA000,SA609X6XB03404
545,SA609X6XB03404-A98284A-R16-C47,A,SA000,SA609X6XB03404
546,SA609X6XB03404-A98284A-R16-C60,A,SA000,SA609X6XB03404
547,SA609X6XB03404-A98284A-R18-C09,A,SA000,SA609X6XB03404
548,SA609X6XB03404-A98284A-R18-C43,A,SA000,SA609X6XB03404
549,SA609X5XB03230-A98289B-R42-C40,A,SA000,SA609X5XB03230
550,SA609X5XB03230-A98289B-R47-C33,A,SA000,SA609X5XB03230
551,SA609X5XB03230-A98289B-R55-C56,A,SA000,SA609X5XB03230
552,SA609X5XB03230-A98289B-R57-C43,A,SA000,SA609X5XB03230
553,SA609X6XB03404-A98284A-R08-C60,A,SA000,SA609X6XB03404
554,SA609X6XB03404-A98284A-R09-C39,A,SA000,SA609X6XB03404
555,SA609X6XB03404-A98284A-R16-C09,A,SA000,SA609X6XB03404
556,SA609X5XB03230-A98289B-R41-C69,A,SA000,SA609X5XB03230
557,SA609X5XB03230-A98289B-R42-C25,A,SA000,SA609X5XB03230
558,SA609X5XB03230-A98289B-R42-C61,A,SA000,SA609X5XB03230
559,SA609X5XB03230-A98289B-R43-C27,A,SA000,SA609X5XB03230
560,SA609X5XB03230-A98289B-R44-C67,A,SA000,SA609X5XB03230
561,SA609X5XB03230-A98289B-R45-C52,A,SA000,SA609X5XB03230
562,SA609X5XB03230-A98289B-R46-C54,A,SA000,SA609X5XB03230
563,SA609X5XB03230-A98289B-R47-C23,A,SA000,SA609X5XB03230
564,SA609X5XB03230-A98289B-R47-C45,A,SA000,SA609X5XB03230
565,SA609X5XB03230-A98289B-R47-C69,A,SA000,SA609X5XB03230
566,SA609X5XB03230-A98289B-R49-C60,A,SA000,SA609X5XB03230
567,SA609X5XB03230-A98289B-R50-C20,A,SA000,SA609X5XB03230
568,SA609X5XB03230-A98289B-R51-C12,A,SA000,SA609X5XB03230
569,SA609X5XB03230-A98289B-R51-C52,A,SA000,SA609X5XB03230
570,SA609X5XB03230-A98289B-R53-C31,A,SA000,SA609X5XB03230
571,SA609X5XB03230-A98289B-R54-C47,A,SA000,SA609X5XB03230
572,SA609X6XB03404-A98284A-R04-C23,A,SA000,SA609X6XB03404
573,SA609X6XB03404-A98284A-R06-C08,A,SA000,SA609X6XB03404
574,SA609X6XB03404-A98284A-R08-C41,A,SA000,SA609X6XB03404
575,SA609X6XB03404-A98284A-R08-C43,A,SA000,SA609X6XB03404
576,SA609X6XB03404-A98284A-R09-C12,A,SA000,SA609X6XB03404
577,SA609X6XB03404-A98284A-R09-C33,A,SA000,SA609X6XB03404
578,SA609X6XB03404-A98284A-R09-C37,A,SA000,SA609X6XB03404
579,SA609X6XB03404-A98284A-R10-C38,A,SA000,SA609X6XB03404
580,SA609X6XB03404-A98284A-R10-C48,A,SA000,SA609X6XB03404
581,SA609X6XB03404-A98284A-R11-C16,A,SA000,SA609X6XB03404
582,SA609X6XB03404-A98284A-R15-C13,A,SA000,SA609X6XB03404
583,SA609X6XB03404-A98284A-R20-C12,A,SA000,SA609X6XB03404
584,SA609X6XB03404-A98284A-R20-C16,A,SA000,SA609X6XB03404
585,SA609X5XB03230-A98289B-R41-C35,A,SA000,SA609X5XB03230
586,SA609X5XB03230-A98289B-R41-C58,A,SA000,SA609X5XB03230
587,SA609X5XB03230-A98289B-R43-C41,A,SA000,SA609X5XB03230
588,SA609X5XB03230-A98289B-R47-C17,A,SA000,SA609X5XB03230
589,SA609X5XB03230-A98289B-R51-C20,A,SA000,SA609X5XB03230
590,SA609X5XB03230-A98289B-R51-C43,A,SA000,SA609X5XB03230
591,SA609X5XB03230-A98289B-R51-C48,A,SA000,SA609X5XB03230
592,SA609X5XB03230-A98289B-R54-C43,A,SA000,SA609X5XB03230
593,SA609X6XB03404-A98284A-R03-C48,A,SA000,SA609X6XB03404
594,SA609X6XB03404-A98284A-R07-C64,A,SA000,SA609X6XB03404
595,SA609X6XB03404-A98284A-R13-C38,A,SA000,SA609X6XB03404
596,SA609X5XB03230-A98289B-R41-C59,A,SA000,SA609X5XB03230
597,SA609X5XB03230-A98289B-R47-C43,A,SA000,SA609X5XB03230
598,SA609X6XB03404-A98284A-R03-C62,A,SA000,SA609X6XB03404
599,SA609X6XB03404-A98284A-R06-C36,A,SA000,SA609X6XB03404
600,SA609X6XB03404-A98284A-R15-C21,A,SA000,SA609X6XB03404
601,SA609X5XB03230-A98289B-R54-C52,A,SA000,SA609X5XB03230
602,SA609X6XB03404-A98284A-R09-C41,A,SA000,SA609X6XB03404
603,SA609X5XB03230-A98289B-R43-C65,A,SA000,SA609X5XB03230
604,SA609X5XB03230-A98289B-R50-C46,A,SA000,SA609X5XB03230
605,SA609X5XB03230-A98289B-R51-C64,A,SA000,SA609X5XB03230
606,SA609X5XB03230-A98289B-R53-C25,A,SA000,SA609X5XB03230
607,SA609X6XB03404-A98284A-R16-C17,A,SA000,SA609X6XB03404
608,SA609X5XB03230-A98289B-R53-C39,A,SA000,SA609X5XB03230
609,SA609X6XB03404-A98284A-R06-C12,A,SA000,SA609X6XB03404
610,SA609X6XB03404-A98284A-R08-C22,A,SA000,SA609X6XB03404
611,SA609X6XB03404-A98284A-R08-C61,A,SA000,SA609X6XB03404
612,SA609X6XB03404-A98284A-R10-C28,A,SA000,SA609X6XB03404
613,SA609X6XB03404-A98284A-R10-C37,A,SA000,SA609X6XB03404
614,SA609X6XB03404-A98284A-R13-C25,A,SA000,SA609X6XB03404
615,SA609X6XB03404-A98284A-R15-C69,A,SA000,SA609X6XB03404
616,SA609X6XB03404-A98284A-R16-C32,A,SA000,SA609X6XB03404
617,SA609X5XB03230-A98289B-R43-C31,A,SA000,SA609X5XB03230
618,SA609X6XB03404-A98284A-R03-C13,A,SA000,SA609X6XB03404
619,SA609X6XB03404-A98284A-R11-C61,A,SA000,SA609X6XB03404
620,SA609X6XB03404-A98284A-R14-C41,A,SA000,SA609X6XB03404
621,SA609X6XB03404-A98284A-R15-C53,A,SA000,SA609X6XB03404
622,SA609X6XB03404-A98284A-R17-C30,A,SA000,SA609X6XB03404
623,SA609X6XB03404-A98284A-R20-C13,A,SA000,SA609X6XB03404
624,SA609X5XB03230-A98289B-R54-C37,A,SA000,SA609X5XB03230
625,SA609X5XB03230-A98289B-R46-C15,A,SA000,SA609X5XB03230
626,SA609X5XB03230-A98289B-R53-C56,A,SA000,SA609X5XB03230
627,SA609X5XB03230-A98289B-R54-C58,A,SA000,SA609X5XB03230
628,SA609X5XB03230-A98289B-R57-C50,A,SA000,SA609X5XB03230
629,SA609X6XB03404-A98284A-R05-C61,A,SA000,SA609X6XB03404
630,SA609X6XB03404-A98284A-R08-C08,A,SA000,SA609X6XB03404
631,SA609X6XB03404-A98284A-R08-C35,A,SA000,SA609X6XB03404
632,SA609X6XB03404-A98284A-R10-C24,A,SA000,SA609X6XB03404
633,SA609X6XB03404-A98284A-R14-C35,A,SA000,SA609X6XB03404
634,SA609X6XB03404-A98284A-R25-C70,A,SA000,SA609X6XB03404
635,SA609X5XB03230-A98289B-R51-C35,A,SA000,SA609X5XB03230
636,SA609X6XB03404-A98284A-R08-C20,A,SA000,SA609X6XB03404
637,SA609X6XB03404-A98284A-R08-C25,A,SA000,SA609X6XB03404
638,SA609X6XB03404-A98284A-R15-C47,A,SA000,SA609X6XB03404
639,SA609X6XB03404-A98284A-R18-C19,A,SA000,SA609X6XB03404
640,SA609X6XB03404-A98284A-R18-C25,A,SA000,SA609X6XB03404
641,SA609X6XB03404-A98284A-R18-C36,A,SA000,SA609X6XB03404
642,SA609X6XB03404-A98284A-R07-C12,A,SA000,SA609X6XB03404
643,SA609X6XB03404-A98284A-R08-C24,A,SA000,SA609X6XB03404
644,SA609X6XB03404-A98284A-R15-C17,A,SA000,SA609X6XB03404
645,SA609X5XB03230-A98289B-R56-C08,A,SA000,SA609X5XB03230
646,SA609X5XB03230-A98289B-R59-C63,A,SA000,SA609X5XB03230
647,SA609X6XB03404-A98284A-R09-C11,A,SA000,SA609X6XB03404
648,SA609X6XB03404-A98284A-R09-C30,A,SA000,SA609X6XB03404
649,SA609X5XB03230-A98289B-R43-C21,A,SA000,SA609X5XB03230
650,SA609X5XB03230-A98289B-R44-C21,A,SA000,SA609X5XB03230
651,SA609X5XB03230-A98289B-R44-C29,A,SA000,SA609X5XB03230
652,SA609X5XB03230-A98289B-R49-C61,A,SA000,SA609X5XB03230
653,SA609X6XB03404-A98284A-R07-C13,A,SA000,SA609X6XB03404
654,SA609X6XB03404-A98284A-R14-C30,A,SA000,SA609X6XB03404
655,SA609X6XB03404-A98284A-R15-C14,A,SA000,SA609X6XB03404
656,SA609X6XB03404-A98284A-R15-C16,A,SA000,SA609X6XB03404
657,SA609X4XB003083-A95720A-R14-C34,A,SA000,SA609X4XB003083
658,SA609X5XB03230-A98289B-R49-C62,A,SA000,SA609X5XB03230
659,SA609X5XB03230-A98289B-R43-C38,A,SA000,SA609X5XB03230
660,SA609X4XB003083-A95720A-R10-C27,A,SA000,SA609X4XB003083
661,SA609X4XB003083-A95720A-R13-C09,A,SA000,SA609X4XB003083
662,SA609X4XB003083-A95720A-R19-C68,A,SA000,SA609X4XB003083
663,SA609X4XB003083-A95720A-R20-C29,A,SA000,SA609X4XB003083
664,SA609X4XB003083-A95720A-R21-C51,A,SA000,SA609X4XB003083
665,SA609X4XB003083-A95720A-R22-C30,A,SA000,SA609X4XB003083
666,SA609X4XB003083-A95720A-R22-C49,A,SA000,SA609X4XB003083
667,SA609X4XB003083-A95720A-R23-C38,A,SA000,SA609X4XB003083
668,SA609X4XB003083-A95720A-R24-C63,A,SA000,SA609X4XB003083
669,SA609X4XB003083-A95720A-R25-C32,A,SA000,SA609X4XB003083
670,SA609X4XB003083-A95720A-R26-C31,A,SA000,SA609X4XB003083
671,SA609X4XB003083-A95720A-R26-C46,A,SA000,SA609X4XB003083
672,SA609X4XB003083-A95720A-R27-C59,A,SA000,SA609X4XB003083
673,SA609X5XB03230-A98289B-R51-C57,A,SA000,SA609X5XB03230
674,SA609X4XB003083-A95720A-R03-C17,A,SA000,SA609X4XB003083
675,SA609X4XB003083-A95720A-R21-C42,A,SA000,SA609X4XB003083
676,SA609X4XB003083-A95720A-R22-C48,A,SA000,SA609X4XB003083
677,SA609X4XB003083-A95720A-R23-C35,A,SA000,SA609X4XB003083
678,SA609X4XB003083-A95720A-R27-C63,A,SA000,SA609X4XB003083
679,SA609X4XB003083-A95720A-R28-C40,A,SA000,SA609X4XB003083
680,SA609X4XB003083-A95720A-R28-C60,A,SA000,SA609X4XB003083
681,SA609X4XB003083-A95720A-R29-C51,A,SA000,SA609X4XB003083
682,SA609X4XB003083-A95720A-R30-C55,A,SA000,SA609X4XB003083
683,SA609X5XB03230-A98289B-R54-C33,A,SA000,SA609X5XB03230
684,SA609X5XB03230-A98289B-R56-C35,A,SA000,SA609X5XB03230
685,SA609X5XB03230-A98289B-R59-C62,A,SA000,SA609X5XB03230
686,SA609X5XB03230-A98289B-R59-C65,A,SA000,SA609X5XB03230
687,SA609X5XB03230-A98289B-R42-C54,A,SA000,SA609X5XB03230
688,SA609X5XB03230-A98289B-R47-C48,A,SA000,SA609X5XB03230
689,SA609X5XB03230-A98289B-R49-C11,A,SA000,SA609X5XB03230
690,SA609X6XB03404-A98284A-R13-C62,A,SA000,SA609X6XB03404
691,SA609X6XB03404-A98284A-R16-C23,A,SA000,SA609X6XB03404
692,SA609X6XB03404-A98284A-R18-C68,A,SA000,SA609X6XB03404
693,SA609X6XB03404-A98284A-R20-C62,A,SA000,SA609X6XB03404
694,SA609X5XB03230-A98289B-R49-C64,A,SA000,SA609X5XB03230
695,SA609X5XB03230-A98289B-R52-C54,A,SA000,SA609X5XB03230
696,SA609X5XB03230-A98289B-R53-C49,A,SA000,SA609X5XB03230
697,SA609X5XB03230-A98289B-R55-C27,A,SA000,SA609X5XB03230
698,SA609X5XB03230-A98289B-R59-C45,A,SA000,SA609X5XB03230
699,SA609X6XB03404-A98284A-R04-C62,A,SA000,SA609X6XB03404
700,SA609X6XB03404-A98284A-R14-C12,A,SA000,SA609X6XB03404
701,SA609X6XB03404-A98284A-R16-C62,A,SA000,SA609X6XB03404
702,SA609X6XB03404-A98284A-R19-C35,A,SA000,SA609X6XB03404
703,SA609X6XB03404-A98284A-R19-C47,A,SA000,SA609X6XB03404
704,SA609X5XB03230-A98289B-R42-C32,A,SA000,SA609X5XB03230
705,SA609X5XB03230-A98289B-R43-C51,A,SA000,SA609X5XB03230
706,SA609X5XB03230-A98289B-R44-C33,A,SA000,SA609X5XB03230
707,SA609X5XB03230-A98289B-R49-C35,A,SA000,SA609X5XB03230
708,SA609X5XB03230-A98289B-R51-C50,A,SA000,SA609X5XB03230
709,SA609X5XB03230-A98289B-R55-C15,A,SA000,SA609X5XB03230
710,SA609X5XB03230-A98289B-R55-C38,A,SA000,SA609X5XB03230
711,SA609X5XB03230-A98289B-R58-C36,A,SA000,SA609X5XB03230
712,SA609X5XB03230-A98289B-R59-C66,A,SA000,SA609X5XB03230
713,SA609X6XB03404-A98284A-R03-C61,A,SA000,SA609X6XB03404
